week,openrouter_author,revenue,market_share
2025-01-20,teknium,19.60373865142857,3.618452195407019e-05
2025-01-20,inflection,16.076295000000002,2.9673577051345667e-05
2025-01-20,01-ai,15.764085428571429,2.9097301561629078e-05
2025-01-20,aetherwiing,12.425101314285714,2.293421470682352e-05
2025-01-20,xwin-lm,11.705621249999998,2.1606200563982194e-05
2025-01-20,mancer,9.776927892857142,1.8046224155139416e-05
2025-01-20,infermatic,9.008969428571428,1.6628728727106078e-05
2025-01-20,databricks,8.803453217142858,1.6249387520993207e-05
2025-01-20,pygmalionai,7.561703428571428,1.3957369488874081e-05
2025-01-20,sophosympatheia,5.204236799999999,9.605964662768914e-06
2025-01-20,jondurbin,5.159948285714286,9.524217056050653e-06
2025-01-20,liquid,3.5548254157142853,6.561486081045398e-06
2025-01-20,inflatebot,3.2115470142857143,5.927863838180766e-06
2025-01-20,nothingiisreal,2.083556971428571,3.845823203204104e-06
2025-01-20,allenai,0.0,0.0
2025-01-20,austism,0.0,0.0
2025-01-20,bigcode,0.0,0.0
2025-01-20,fireworks,0.0,0.0
2025-01-20,huggingfaceh4,0.0,0.0
2025-01-20,intel,0.0,0.0
2025-01-20,jebcarter,0.0,0.0
2025-01-20,koboldai,0.0,0.0
2025-01-20,liuhaotian,0.0,0.0
2025-01-20,lizpreciatior,0.0,0.0
2025-01-20,lynn,0.0,0.0
2025-01-20,mattshumer,0.0,0.0
2025-01-20,migtissera,0.0,0.0
2025-01-20,open-orca,0.0,0.0
2025-01-20,openrouter,0.0,0.0
2025-01-20,phind,0.0,0.0
2025-01-20,recursal,0.0,0.0
2025-01-20,rwkv,0.0,0.0
2025-01-20,snowflake,0.0,0.0
2025-01-20,togethercomputer,0.0,0.0
2025-01-27,anthropic,449821.19883554283,0.8452254657841376
2025-01-27,deepseek,29021.963320885712,0.054533006735492086
2025-01-27,openai,26221.645806149998,0.04927113894921792
2025-01-27,google,4969.006196094286,0.00933688894042892
2025-01-27,meta-llama,3883.198239811571,0.00729662819243177
2025-01-27,mistralai,3378.4833302821426,0.006348256049012231
2025-01-27,x-ai,2468.097551,0.004637618030330655
2025-01-27,nousresearch,2247.995432570714,0.004224040555433826
2025-01-27,cohere,2079.5990220567855,0.003907619419921602
2025-01-27,microsoft,1774.5558537971426,0.003334435553434265
2025-01-27,anthracite-org,950.6908699285714,0.0017863723084466845
2025-01-27,sao10k,799.2772552799998,0.0015018622780197093
2025-01-27,minimax,650.6941373142856,0.001222670822802977
2025-01-27,alpindale,570.2595459107142,0.0010715321811377223
2025-01-27,eva-unit-01,506.5521538,0.0009518243721014524
2025-01-27,perplexity,471.6095509714286,0.000886166333245246
2025-01-27,thedrummer,463.44352474999994,0.0008708221624180815
2025-01-27,neversleep,463.10697905357137,0.0008701897845004603
2025-01-27,gryphe,391.39355711999997,0.0007354384419365939
2025-01-27,qwen,375.8715906685714,0.0007062722724502353
2025-01-27,undi95,155.3092310428571,0.0002918299926472978
2025-01-27,amazon,146.971707305,0.0002761635736277864
2025-01-27,cognitivecomputations,77.93325547142857,0.00014643856787193186
2025-01-27,raifle,48.765959357142854,9.163247712369601e-05
2025-01-27,nvidia,47.93763022285714,9.007602562660865e-05
2025-01-27,openchat,34.043474197857144,6.396855330580843e-05
2025-01-27,ai21,33.51060991428571,6.296728777308715e-05
2025-01-27,01-ai,19.185672857142855,3.605036694366509e-05
2025-01-27,teknium,17.26089516285714,3.243366073374199e-05
2025-01-27,inflection,17.1315575,3.219063197783886e-05
2025-01-27,aetherwiing,16.024137657142855,3.0109761945655823e-05
2025-01-27,infermatic,14.321263678571427,2.6910018457719533e-05
2025-01-27,mancer,12.285713464285715,2.3085167867194863e-05
2025-01-27,xwin-lm,10.07017875,1.8922121826477444e-05
2025-01-27,pygmalionai,7.650200457142856,1.4374921105251537e-05
2025-01-27,liquid,6.269725245714286,1.1780973095233978e-05
2025-01-27,databricks,5.6122177028571425,1.0545499710238632e-05
2025-01-27,jondurbin,4.5243037857142845,8.501281808257752e-06
2025-01-27,sophosympatheia,3.934627885714286,7.3932658042779116e-06
2025-01-27,nothingiisreal,3.3936123428571423,6.376683848177013e-06
2025-01-27,allenai,0.0,0.0
2025-01-27,austism,0.0,0.0
2025-01-27,bigcode,0.0,0.0
2025-01-27,fireworks,0.0,0.0
2025-01-27,huggingfaceh4,0.0,0.0
2025-01-27,inflatebot,0.0,0.0
2025-01-27,intel,0.0,0.0
2025-01-27,jebcarter,0.0,0.0
2025-01-27,koboldai,0.0,0.0
2025-01-27,liuhaotian,0.0,0.0
2025-01-27,lizpreciatior,0.0,0.0
2025-01-27,lynn,0.0,0.0
2025-01-27,mattshumer,0.0,0.0
2025-01-27,migtissera,0.0,0.0
2025-01-27,open-orca,0.0,0.0
2025-01-27,openrouter,0.0,0.0
2025-01-27,phind,0.0,0.0
2025-01-27,recursal,0.0,0.0
2025-01-27,rwkv,0.0,0.0
2025-01-27,snowflake,0.0,0.0
2025-01-27,togethercomputer,0.0,0.0
2025-02-03,anthropic,1342768.7211541787,0.8550630278109201
2025-02-03,openai,83038.60845697857,0.05287823796744285
2025-02-03,deepseek,72901.09309698714,0.046422759491042825
2025-02-03,google,13229.439027313214,0.008424387619940344
2025-02-03,mistralai,9534.730393812142,0.0060716304389977676
2025-02-03,meta-llama,8063.746227944285,0.005134920970782154
2025-02-03,nousresearch,7010.654607799285,0.004464321711879623
2025-02-03,qwen,6745.671963193143,0.004295583150394873
2025-02-03,x-ai,4859.938213714286,0.003094764882831512
2025-02-03,cohere,4156.388372092143,0.0026467506802991254
2025-02-03,microsoft,4112.336927995714,0.002618699117453545
2025-02-03,sao10k,2552.5933431085714,0.001625468450629631
2025-02-03,minimax,1399.5997808571428,0.0008912525347734822
2025-02-03,thedrummer,1278.3366975,0.000814033295463289
2025-02-03,alpindale,1275.144605142857,0.0008120005998002528
2025-02-03,neversleep,1254.3369325982142,0.0007987504613308166
2025-02-03,perplexity,1252.0485718571429,0.0007972932538213193
2025-02-03,eva-unit-01,1047.3153831714285,0.0006669210032221852
2025-02-03,amazon,715.05936759,0.0004553433650066852
2025-02-03,anthracite-org,588.6342096428572,0.00037483696309047215
2025-02-03,gryphe,587.5449837857143,0.000374143353874897
2025-02-03,undi95,358.90867207857144,0.00022854980982228465
2025-02-03,raifle,247.86471600000002,0.00015783801872319497
2025-02-03,cognitivecomputations,233.5394491,0.00014871581778364308
2025-02-03,liquid,213.83673666571428,0.00013616930796051633
2025-02-03,infermatic,136.52539537142854,8.693814213890424e-05
2025-02-03,nvidia,136.48749726857142,8.691400896833899e-05
2025-02-03,aion-labs,121.64498562857142,7.74624312369867e-05
2025-02-03,ai21,103.91112887142856,6.616967097631139e-05
2025-02-03,inflection,90.69831285714287,5.7755868741349656e-05
2025-02-03,01-ai,66.87491957142858,4.258534646547797e-05
2025-02-03,xwin-lm,60.746645892857146,3.868291698205274e-05
2025-02-03,aetherwiing,55.39348879999999,3.5274074759222645e-05
2025-02-03,teknium,33.15893158142857,2.1115308980850115e-05
2025-02-03,nothingiisreal,30.432915885714284,1.9379406738032e-05
2025-02-03,pygmalionai,26.0561564,1.659232571737922e-05
2025-02-03,openchat,23.109008654285716,1.4715608576775498e-05
2025-02-03,databricks,17.873276742857144,1.1381541651874044e-05
2025-02-03,allenai,15.76042,1.003609350773999e-05
2025-02-03,mancer,14.75663582142857,9.396892783537663e-06
2025-02-03,sophosympatheia,9.386112342857142,5.976991802697311e-06
2025-02-03,jondurbin,5.061774928571428,3.223292684984078e-06
2025-02-03,austism,0.0,0.0
2025-02-03,bigcode,0.0,0.0
2025-02-03,fireworks,0.0,0.0
2025-02-03,huggingfaceh4,0.0,0.0
2025-02-03,inflatebot,0.0,0.0
2025-02-03,intel,0.0,0.0
2025-02-03,jebcarter,0.0,0.0
2025-02-03,koboldai,0.0,0.0
2025-02-03,liuhaotian,0.0,0.0
2025-02-03,lizpreciatior,0.0,0.0
2025-02-03,lynn,0.0,0.0
2025-02-03,mattshumer,0.0,0.0
2025-02-03,migtissera,0.0,0.0
2025-02-03,open-orca,0.0,0.0
2025-02-03,openrouter,0.0,0.0
2025-02-03,phind,0.0,0.0
2025-02-03,recursal,0.0,0.0
2025-02-03,rwkv,0.0,0.0
2025-02-03,snowflake,0.0,0.0
2025-02-03,togethercomputer,0.0,0.0
2025-02-10,anthropic,877007.3872996714,0.8751935642187376
2025-02-10,openai,52402.27123067143,0.05229389306826598
2025-02-10,deepseek,18794.21519238857,0.018755345073621435
2025-02-10,google,14241.385791585715,0.01421193181590964
2025-02-10,mistralai,7893.465512677514,0.007877140279683146
2025-02-10,meta-llama,4870.966078322856,0.004860891966260344
2025-02-10,nousresearch,4625.513324427143,0.004615946856743392
2025-02-10,qwen,4215.290671709143,0.004206572624833012
2025-02-10,x-ai,3517.969029142857,0.0035106931800274726
2025-02-10,microsoft,2953.438855028571,0.0029473305649035907
2025-02-10,sao10k,2248.126847045714,0.0022434772803224578
2025-02-10,cohere,1997.450528792143,0.0019933194098020256
2025-02-10,minimax,838.1485401714285,0.0008364150847987265
2025-02-10,neversleep,828.4181611071429,0.0008267048300645076
2025-02-10,alpindale,768.6935801785713,0.0007671037712692227
2025-02-10,thedrummer,759.1900514285713,0.0007576198976784
2025-02-10,gryphe,742.3539797728571,0.0007408186463170227
2025-02-10,eva-unit-01,685.7335401142856,0.0006843153088194964
2025-02-10,perplexity,659.4628150285714,0.0006580989167396421
2025-02-10,anthracite-org,327.43140203571426,0.00032675420975314574
2025-02-10,nvidia,294.45726437142855,0.0002938482690651176
2025-02-10,undi95,242.12522956571425,0.00024162446715912276
2025-02-10,amazon,200.06057712857142,0.00019964681266360147
2025-02-10,allenai,159.67022285714285,0.00015933999355719606
2025-02-10,cognitivecomputations,134.30934217142857,0.00013403156414088578
2025-02-10,aion-labs,107.39287782857141,0.00010717076831917134
2025-02-10,raifle,92.58604714285715,9.239456105994374e-05
2025-02-10,liquid,66.07512457428571,6.593846827268096e-05
2025-02-10,01-ai,58.27739999999999,5.8156870920373556e-05
2025-02-10,openchat,49.67327671571428,4.957054264857034e-05
2025-02-10,infermatic,42.2042888,4.2117002063025596e-05
2025-02-10,ai21,36.45211705714286,3.637672693817165e-05
2025-02-10,xwin-lm,35.20832142857143,3.5135503722617195e-05
2025-02-10,sophosympatheia,33.3422352,3.327327692592902e-05
2025-02-10,aetherwiing,32.05481074285714,3.1988515114767416e-05
2025-02-10,inflection,25.452805,2.5400163613106262e-05
2025-02-10,nothingiisreal,24.618798514285714,2.456788201618464e-05
2025-02-10,teknium,20.45093844285714,2.0408641895859255e-05
2025-02-10,pygmalionai,15.323169542857142,1.529147822646416e-05
2025-02-10,mancer,14.197255714285713,1.416789300825449e-05
2025-02-10,databricks,8.554161942857142,8.536470260216048e-06
2025-02-10,jondurbin,3.083501142857143,3.07712385844199e-06
2025-02-10,austism,0.0,0.0
2025-02-10,bigcode,0.0,0.0
2025-02-10,codellama,0.0,0.0
2025-02-10,fireworks,0.0,0.0
2025-02-10,haotian-liu,0.0,0.0
2025-02-10,huggingfaceh4,0.0,0.0
2025-02-10,inflatebot,0.0,0.0
2025-02-10,intel,0.0,0.0
2025-02-10,jebcarter,0.0,0.0
2025-02-10,koboldai,0.0,0.0
2025-02-10,liuhaotian,0.0,0.0
2025-02-10,lizpreciatior,0.0,0.0
2025-02-10,lynn,0.0,0.0
2025-02-10,mattshumer,0.0,0.0
2025-02-10,migtissera,0.0,0.0
2025-02-10,open-orca,0.0,0.0
2025-02-10,openrouter,0.0,0.0
2025-02-10,phind,0.0,0.0
2025-02-10,recursal,0.0,0.0
2025-02-10,rwkv,0.0,0.0
2025-02-10,snowflake,0.0,0.0
2025-02-10,togethercomputer,0.0,0.0
2025-02-17,anthropic,1040824.6527231786,0.8163432020030532
2025-02-17,openai,103990.4961438143,0.08156218665441783
2025-02-17,google,44523.37310817714,0.0349207264374557
2025-02-17,deepseek,32755.594624441423,0.025690981597399114
2025-02-17,mistralai,9668.918502643572,0.007583559699228138
2025-02-17,nousresearch,6727.726936673571,0.005276714127895472
2025-02-17,meta-llama,6403.326706060713,0.005022279413752068
2025-02-17,x-ai,5882.910731428571,0.004614104951326327
2025-02-17,microsoft,4342.136497974286,0.0034056395599551636
2025-02-17,qwen,4316.735269802857,0.0033857167805647825
2025-02-17,sao10k,2808.686089078571,0.002202918416066427
2025-02-17,cohere,2572.0966801521427,0.0020173557901834887
2025-02-17,thedrummer,1618.0850032142855,0.0012691020424824477
2025-02-17,perplexity,1335.5471542,0.0010475009766853247
2025-02-17,minimax,1170.1859207714285,0.0009178042804828787
2025-02-17,alpindale,1086.9178943571428,0.0008524952131681639
2025-02-17,eva-unit-01,950.6604144571428,0.0007456252738874149
2025-02-17,neversleep,899.1844056407142,0.0007052514320941834
2025-02-17,gryphe,628.7212812121428,0.0004931208561685453
2025-02-17,anthracite-org,440.30249448214283,0.0003453395797794208
2025-02-17,allenai,347.6631878571429,0.000272680397463042
2025-02-17,undi95,293.5201648757143,0.00023021475386866442
2025-02-17,amazon,278.05080663928567,0.00021808177315705448
2025-02-17,nvidia,223.76135900571427,0.00017550128527159514
2025-02-17,aion-labs,165.67158924285712,0.0001299401155512587
2025-02-17,liquid,158.08057123857142,0.0001239863019786573
2025-02-17,raifle,81.24852728571427,6.372512675301985e-05
2025-02-17,cognitivecomputations,73.79316701428571,5.7877712724018145e-05
2025-02-17,nothingiisreal,64.17595337142856,5.033470635976985e-05
2025-02-17,infermatic,54.992541142857135,4.313194062553059e-05
2025-02-17,ai21,51.272247285714286,4.0214026842660166e-05
2025-02-17,aetherwiing,47.07618171428571,3.692295413849949e-05
2025-02-17,openchat,40.41183380785714,3.169594967145292e-05
2025-02-17,01-ai,39.239552571428575,3.077650198572568e-05
2025-02-17,inflection,38.488235357142855,3.0187226262072017e-05
2025-02-17,xwin-lm,18.16826410714286,1.4249795926006754e-05
2025-02-17,pygmalionai,17.348431771428572,1.3606782184651182e-05
2025-02-17,sophosympatheia,16.4204072,1.2878910733686422e-05
2025-02-17,mancer,15.526888607142858,1.2178103131528041e-05
2025-02-17,teknium,6.610829969999999,5.185029093505603e-06
2025-02-17,databricks,4.5430724571428565,3.563238348450475e-06
2025-02-17,jondurbin,1.838886557142857,1.4422818831690612e-06
2025-02-17,austism,0.0,0.0
2025-02-17,bigcode,0.0,0.0
2025-02-17,codellama,0.0,0.0
2025-02-17,fireworks,0.0,0.0
2025-02-17,huggingfaceh4,0.0,0.0
2025-02-17,inflatebot,0.0,0.0
2025-02-17,intel,0.0,0.0
2025-02-17,jebcarter,0.0,0.0
2025-02-17,koboldai,0.0,0.0
2025-02-17,liuhaotian,0.0,0.0
2025-02-17,lizpreciatior,0.0,0.0
2025-02-17,lynn,0.0,0.0
2025-02-17,mattshumer,0.0,0.0
2025-02-17,migtissera,0.0,0.0
2025-02-17,open-orca,0.0,0.0
2025-02-17,openrouter,0.0,0.0
2025-02-17,phind,0.0,0.0
2025-02-17,recursal,0.0,0.0
2025-02-17,rwkv,0.0,0.0
2025-02-17,snowflake,0.0,0.0
2025-02-17,togethercomputer,0.0,0.0
2025-02-24,anthropic,1016774.9009415857,0.820321856459371
2025-02-24,openai,93118.68902143571,0.07512704707638676
2025-02-24,google,50288.482281864635,0.040572147390519994
2025-02-24,deepseek,34512.193802255715,0.02784402611053289
2025-02-24,mistralai,6614.75920199,0.00533670878734632
2025-02-24,meta-llama,6464.564648373571,0.005215533613825987
2025-02-24,nousresearch,6204.784730783571,0.00500594627638193
2025-02-24,x-ai,5849.905155857143,0.004719633670264714
2025-02-24,microsoft,3651.9108932,0.002946318128781319
2025-02-24,qwen,2777.0264480741425,0.0022404717988331116
2025-02-24,sao10k,2344.09144526,0.0018911850049657011
2025-02-24,cohere,2160.707738444643,0.0017432332187051775
2025-02-24,perplexity,1856.3266153142854,0.0014976621608768842
2025-02-24,minimax,1155.9527360571428,0.0009326088729605279
2025-02-24,thedrummer,1040.0929015,0.0008391345410459842
2025-02-24,neversleep,820.4516149553571,0.0006619305721374545
2025-02-24,alpindale,808.0303383035714,0.0006519092343633294
2025-02-24,eva-unit-01,734.3899458142856,0.000592497044486036
2025-02-24,anthracite-org,550.7496339107142,0.0004443382323025219
2025-02-24,gryphe,536.8638419428571,0.00043313534104809316
2025-02-24,undi95,235.69750064142855,0.00019015793083597998
2025-02-24,allenai,148.10877357142857,0.00011949239107055315
2025-02-24,amazon,142.9447922992857,0.00011532615260423892
2025-02-24,cognitivecomputations,136.1583705142857,0.00010985094849344496
2025-02-24,aion-labs,99.30884682857142,8.012119252531908e-05
2025-02-24,nvidia,91.03404799714284,7.34451835749218e-05
2025-02-24,raifle,57.384495,4.6297125771683366e-05
2025-02-24,nothingiisreal,52.816467828571426,4.2611695962044094e-05
2025-02-24,ai21,44.56998811428571,3.595853453741325e-05
2025-02-24,infermatic,44.2222216,3.56779606637377e-05
2025-02-24,inflection,32.947603928571425,2.658173367138075e-05
2025-02-24,aetherwiing,26.541546514285713,2.1413402995824394e-05
2025-02-24,openchat,21.40195121,1.7266838837368894e-05
2025-02-24,liquid,19.19708955857143,1.548798276857627e-05
2025-02-24,01-ai,17.076550714285712,1.3777157334325502e-05
2025-02-24,mancer,11.932111178571429,9.626684907761766e-06
2025-02-24,xwin-lm,11.213604642857142,9.047002409000718e-06
2025-02-24,pygmalionai,10.234274157142856,8.256890259906122e-06
2025-02-24,teknium,5.710333967142857,4.607029300774164e-06
2025-02-24,sophosympatheia,3.752348457142857,3.0273499568049678e-06
2025-02-24,databricks,2.987526171428571,2.4103004636500543e-06
2025-02-24,jondurbin,2.7702144,2.234975919738047e-06
2025-02-24,austism,0.0,0.0
2025-02-24,bigcode,0.0,0.0
2025-02-24,codellama,0.0,0.0
2025-02-24,fireworks,0.0,0.0
2025-02-24,haotian-liu,0.0,0.0
2025-02-24,huggingfaceh4,0.0,0.0
2025-02-24,inflatebot,0.0,0.0
2025-02-24,intel,0.0,0.0
2025-02-24,jebcarter,0.0,0.0
2025-02-24,koboldai,0.0,0.0
2025-02-24,liuhaotian,0.0,0.0
2025-02-24,lizpreciatior,0.0,0.0
2025-02-24,lynn,0.0,0.0
2025-02-24,mattshumer,0.0,0.0
2025-02-24,migtissera,0.0,0.0
2025-02-24,moonshotai,0.0,0.0
2025-02-24,open-orca,0.0,0.0
2025-02-24,openrouter,0.0,0.0
2025-02-24,phind,0.0,0.0
2025-02-24,recursal,0.0,0.0
2025-02-24,rwkv,0.0,0.0
2025-02-24,snowflake,0.0,0.0
2025-02-24,togethercomputer,0.0,0.0
2025-03-03,anthropic,798656.1608053428,0.8396521172731143
2025-03-03,openai,62617.28998961429,0.06583150884939934
2025-03-03,google,37695.56443516357,0.03963052192306892
2025-03-03,deepseek,20470.600083375713,0.02152137996973005
2025-03-03,nousresearch,4704.434517553571,0.004945918653220452
2025-03-03,mistralai,4314.037468879285,0.004535482066634809
2025-03-03,x-ai,4311.183685857142,0.004532481795586547
2025-03-03,meta-llama,4109.233437327856,0.004320165204188243
2025-03-03,microsoft,2712.201401428571,0.002851421877074404
2025-03-03,cohere,2686.2452834289284,0.002824133401126739
2025-03-03,qwen,1876.7993658844284,0.0019731376762593886
2025-03-03,sao10k,1348.8655752857144,0.0014181044256434548
2025-03-03,perplexity,936.9953326571429,0.000985092400899104
2025-03-03,minimax,779.7748487428571,0.0008198016053404522
2025-03-03,anthracite-org,744.7673532321429,0.0007829971340691607
2025-03-03,neversleep,740.3553274017856,0.0007783586337836467
2025-03-03,thedrummer,573.3724970714286,0.0006028043791294784
2025-03-03,eva-unit-01,488.85188295714283,0.0005139452228653837
2025-03-03,alpindale,393.59372314285713,0.00041379735010002203
2025-03-03,gryphe,244.23465578571427,0.0002567715068211033
2025-03-03,undi95,153.30435873142855,0.0001611736510818886
2025-03-03,cognitivecomputations,143.00336968571426,0.0001503439001994569
2025-03-03,amazon,92.89005680214285,9.765821225105277e-05
2025-03-03,nvidia,59.08460513142857,6.211748713842518e-05
2025-03-03,aion-labs,53.20755491428571,5.5938761047877745e-05
2025-03-03,allenai,50.69507857142857,5.329731635063614e-05
2025-03-03,raifle,36.832766142857146,3.87234351835336e-05
2025-03-03,inflection,29.468970357142858,3.09816471324566e-05
2025-03-03,nothingiisreal,22.09726668571428,2.323154527462643e-05
2025-03-03,infermatic,21.91582948571428,2.3040794690572228e-05
2025-03-03,ai21,20.56405097142857,2.1619627801357007e-05
2025-03-03,liquid,20.355790177142858,2.1400676736494942e-05
2025-03-03,01-ai,13.575788999999997,1.427265015524162e-05
2025-03-03,aetherwiing,11.349245428571429,1.1931815493594905e-05
2025-03-03,sophosympatheia,8.198876685714284,8.619734632084138e-06
2025-03-03,xwin-lm,7.452321964285714,7.834858382114886e-06
2025-03-03,mancer,6.237819428571429,6.558014008288522e-06
2025-03-03,openchat,6.177568822857143,6.494670668391194e-06
2025-03-03,pygmalionai,4.984648285714285,5.240516122409157e-06
2025-03-03,teknium,4.200226428571428,4.415828972282934e-06
2025-03-03,jondurbin,3.4254602142857142,3.6012931004746024e-06
2025-03-03,databricks,1.485940457142857,1.5622155217880747e-06
2025-03-03,austism,0.0,0.0
2025-03-03,bigcode,0.0,0.0
2025-03-03,fireworks,0.0,0.0
2025-03-03,huggingfaceh4,0.0,0.0
2025-03-03,inflatebot,0.0,0.0
2025-03-03,intel,0.0,0.0
2025-03-03,jebcarter,0.0,0.0
2025-03-03,koboldai,0.0,0.0
2025-03-03,liuhaotian,0.0,0.0
2025-03-03,lizpreciatior,0.0,0.0
2025-03-03,lynn,0.0,0.0
2025-03-03,mattshumer,0.0,0.0
2025-03-03,migtissera,0.0,0.0
2025-03-03,moonshotai,0.0,0.0
2025-03-03,open-orca,0.0,0.0
2025-03-03,openrouter,0.0,0.0
2025-03-03,phind,0.0,0.0
2025-03-03,recursal,0.0,0.0
2025-03-03,rwkv,0.0,0.0
2025-03-03,snowflake,0.0,0.0
2025-03-03,togethercomputer,0.0,0.0
2025-03-10,anthropic,1292203.4907721141,0.8486594587419638
2025-03-10,openai,89655.48710505001,0.05888157531160634
2025-03-10,google,63123.03299375321,0.041456287184784446
2025-03-10,deepseek,20667.32156379143,0.013573340466286143
2025-03-10,meta-llama,12779.378934280001,0.008392904745168456
2025-03-10,mistralai,7626.332393482857,0.00500862222355725
2025-03-10,nousresearch,5854.469543282143,0.003844944692770021
2025-03-10,x-ai,5845.955356,0.0038393529685392088
2025-03-10,microsoft,4362.660026649999,0.002865193232591976
2025-03-10,perplexity,4331.5467708,0.0028447594858501345
2025-03-10,qwen,3872.0510301833856,0.0025429839456115547
2025-03-10,cohere,3192.0215881714284,0.002096372075029444
2025-03-10,sao10k,1938.2374433657144,0.0012729446649438288
2025-03-10,thedrummer,1194.2327736571428,0.0007843168251296109
2025-03-10,neversleep,1124.9826275585715,0.0007388365335768465
2025-03-10,anthracite-org,1022.9004408214287,0.0006717936769662558
2025-03-10,minimax,768.2480372,0.0005045497617717764
2025-03-10,eva-unit-01,739.9456431,0.00048596205896062246
2025-03-10,alpindale,561.7375194642857,0.0003689232095625769
2025-03-10,gryphe,419.33769833428573,0.0002754015962964427
2025-03-10,undi95,219.5359061742857,0.00014418102461321447
2025-03-10,cognitivecomputations,212.22550360000002,0.0001393798904759184
2025-03-10,amazon,204.91906693357143,0.00013458136096338884
2025-03-10,aion-labs,89.43340852857142,5.873572437879398e-05
2025-03-10,nvidia,82.45369099714284,5.415176887589201e-05
2025-03-10,allenai,77.69158714285714,5.102423942073142e-05
2025-03-10,liquid,67.19917250142856,4.4133306998647924e-05
2025-03-10,latitudegames,63.9285115,4.1985288195864544e-05
2025-03-10,sophosympatheia,53.34551691428571,3.5034867057770495e-05
2025-03-10,raifle,47.99068264285714,3.151805969198315e-05
2025-03-10,inflection,44.02839071428572,2.8915809700018002e-05
2025-03-10,ai21,40.57978337142856,2.6650923974276797e-05
2025-03-10,infermatic,39.58339337142857,2.5996541128127204e-05
2025-03-10,nothingiisreal,28.919637199999997,1.8993079517608433e-05
2025-03-10,01-ai,19.329190285714287,1.2694517762053942e-05
2025-03-10,aetherwiing,12.847813714285715,8.437849542000782e-06
2025-03-10,openchat,10.012435845714286,6.5757045590670305e-06
2025-03-10,mancer,8.253790178571428,5.4207074625148705e-06
2025-03-10,xwin-lm,8.168559285714286,5.3647317559665025e-06
2025-03-10,jondurbin,7.947258685714285,5.219391762106051e-06
2025-03-10,teknium,7.5193714414285715,4.9383752196409575e-06
2025-03-10,pygmalionai,6.221013185714286,4.085673596083771e-06
2025-03-10,databricks,4.257213085714286,2.795940561120684e-06
2025-03-10,tokyotech-llm,1.0077168857142857,6.618218205589439e-07
2025-03-10,austism,0.0,0.0
2025-03-10,bigcode,0.0,0.0
2025-03-10,codellama,0.0,0.0
2025-03-10,fireworks,0.0,0.0
2025-03-10,huggingfaceh4,0.0,0.0
2025-03-10,inflatebot,0.0,0.0
2025-03-10,intel,0.0,0.0
2025-03-10,jebcarter,0.0,0.0
2025-03-10,koboldai,0.0,0.0
2025-03-10,liuhaotian,0.0,0.0
2025-03-10,lizpreciatior,0.0,0.0
2025-03-10,lynn,0.0,0.0
2025-03-10,mattshumer,0.0,0.0
2025-03-10,migtissera,0.0,0.0
2025-03-10,moonshotai,0.0,0.0
2025-03-10,open-orca,0.0,0.0
2025-03-10,open-r1,0.0,0.0
2025-03-10,openrouter,0.0,0.0
2025-03-10,phind,0.0,0.0
2025-03-10,recursal,0.0,0.0
2025-03-10,rekaai,0.0,0.0
2025-03-10,rwkv,0.0,0.0
2025-03-10,snowflake,0.0,0.0
2025-03-10,steelskull,0.0,0.0
2025-03-10,togethercomputer,0.0,0.0
2025-03-17,anthropic,2028711.6383400215,0.8625835304056223
2025-03-17,openai,135953.91237439285,0.05780595107361687
2025-03-17,google,67702.56923569107,0.02878630954009715
2025-03-17,deepseek,35328.99297787,0.01502145840374921
2025-03-17,meta-llama,27471.042878095708,0.011680353531712944
2025-03-17,mistralai,8885.320517991428,0.0037779302865664248
2025-03-17,x-ai,7233.341894571429,0.0030755290550586226
2025-03-17,perplexity,6886.494171885714,0.0029280536191744963
2025-03-17,qwen,6015.804384479714,0.0025578469044718966
2025-03-17,microsoft,5808.765642230001,0.0024698165477443005
2025-03-17,nousresearch,5787.615235684285,0.002460823651956191
2025-03-17,cohere,3938.0482698860715,0.001674410258880146
2025-03-17,sao10k,2273.1196022371428,0.0009665028259690532
2025-03-17,thedrummer,1603.7649533785711,0.0006819013650249661
2025-03-17,neversleep,1381.9344425625,0.0005875817280912628
2025-03-17,anthracite-org,1153.8435115178572,0.0004906002365693921
2025-03-17,eva-unit-01,1076.394023642857,0.000457669655693941
2025-03-17,minimax,971.4656451285714,0.0004130553845141055
2025-03-17,alpindale,667.2457299642857,0.0002837047742633418
2025-03-17,gryphe,489.01285440428575,0.00020792232192788423
2025-03-17,amazon,331.3821433242857,0.00014089965951786756
2025-03-17,latitudegames,315.16593489999997,0.00013400472479769253
2025-03-17,undi95,274.00187941999997,0.00011650226874099784
2025-03-17,steelskull,269.2277699,0.00011447237540057503
2025-03-17,cognitivecomputations,239.6219094428571,0.00010188432338214503
2025-03-17,01-ai,229.31056414285717,9.750006469105617e-05
2025-03-17,ai21,200.79049427142857,8.537367763230126e-05
2025-03-17,nvidia,92.01142745142857,3.912214058852443e-05
2025-03-17,inflection,86.62902607142858,3.6833608942785266e-05
2025-03-17,aion-labs,81.02634742857143,3.445141808226539e-05
2025-03-17,allenai,77.94909235714286,3.314300662875621e-05
2025-03-17,liquid,69.09960172,2.9380310772028052e-05
2025-03-17,infermatic,64.34474017142857,2.73586014351049e-05
2025-03-17,nothingiisreal,64.14417028571428,2.7273321557549682e-05
2025-03-17,raifle,41.562256500000004,1.7671766290417094e-05
